438,35,564
439,92,564
440,91,564
441,64,564
442,70,564
443,79,564
444,115,564
445,38,564
446,48,564
447,70,565
448,7,565
449,89,565
450,122,565
451,45,565
452,86,565
453,115,565
454,2,565
455,92,565
429,68,565
456,32,566
457,29,566
458,79,566
459,64,566
460,70,566
461,14,566
462,63,566
463,3,566
464,91,566
465,66,566
466,26,566
436,130,566
467,101,567
468,54,567
469,27,567
470,26,567
472,53,567
473,115,567
474,45,567
475,48,567
476,85,567
477,15,567
478,92,567
479,22,567
480,26,567
481,39,567
482,52,567
471,6,568
483,40,568
484,130,568
485,88,568
486,89,568
487,5,568
488,59,568
489,79,568
490,1,568
491,6,568
492,50,568
493,45,568
494,41,568
495,27,568
496,10,568
440,97,568
497,53,569
498,5,569
499,48,569
500,52,569
501,107,569
502,34,569
503,5,569
504,115,569
505,79,569
506,10,569
507,45,569
508,88,569
509,133,569
510,14,569
451,107,569
471,19,569
511,73,570
512,101,570
513,12,570
514,42,570
515,3,570
516,7,570
517,88,570
518,52,570
519,91,570
520,48,570
521,115,570
522,81,570
523,116,571
524,73,571
525,116,571
526,95,571
527,27,571
528,50,571
529,3,571
530,73,571
531,70,571
532,46,571
533,97,571
477,79,571
507,14,571
534,58,572
535,89,572
536,101,572
537,23,572
538,45,572
539,59,572
540,92,572
541,7,572
542,70,572
543,48,572
544,10,572
545,70,572
546,115,572
547,34,572
533,54,572
548,50,573
549,126,573
550,91,573
551,94,573
552,53,573
553,3,573
554,68,573
555,80,573
556,58,573
557,80,573
558,132,573
559,54,574
560,115,574
561,91,574
562,94,574
563,51,574
564,1,574
565,92,574
566,52,574
567,19,574
538,14,574
550,45,574
568,59,575
569,108,575
570,95,575
571,5,575
572,115,575
573,93,575
574,88,575
575,132,575
576,95,575
577,84,575
578,85,575
579,56,575
580,97,575
523,48,575
581,91,576
582,97,576
583,38,576
584,26,576
585,7,576
586,79,576
587,18,576
588,34,576
589,80,576
590,45,576
591,48,576
592,3,576
593,41,576
594,1,576
595,10,576
596,52,576
550,5,576
579,101,576
597,30,577
598,5,577
599,79,577
600,127,577
601,107,577
602,79,577
603,97,577
604,52,577
605,130,577
606,115,577
554,88,577
607,94,578
608,48,578
609,86,578
610,107,578
611,59,578
612,108,578
613,70,578
614,107,578
615,39,578
616,88,578
617,129,578
618,34,578
619,127,578
620,64,578
621,118,579
622,101,579
623,70,579
624,19,579
626,10,579
627,127,579
628,108,579
629,92,579
630,91,579
631,115,579
633,68,579
634,128,579
636,70,579
637,68,579
638,44,579
625,23,580
632,51,580
639,32,580
640,95,580
641,29,580
642,38,580
643,54,580
644,48,580
645,74,580
646,8,580
647,8,580
648,73,580
649,67,580
650,115,580
651,8,580
652,32,580
635,79,581
654,54,581
655,130,581
656,89,581
657,101,581
658,27,581
659,89,581
660,48,581
438,81,581
590,46,581
617,34,581
653,5,582
662,130,582
663,115,582
664,79,582
665,26,582
666,10,582
667,26,582
668,40,582
669,49,582
671,125,582
672,91,582
661,5,583
673,52,583
674,102,583
675,44,583
676,29,583
677,21,583
678,18,583
679,96,583
680,7,583
681,52,583
682,92,583
683,45,583
684,51,583
685,18,583
670,107,584
686,97,584
687,102,584
688,85,584
689,39,584
690,126,584
691,124,584
692,7,584
693,52,584
694,63,584
695,115,584
696,88,584
697,88,584
698,125,584
699,59,584
700,79,585
701,73,585
702,115,585
703,48,585
704,46,585
705,3,585
706,1,585
707,51,585
708,18,585
709,10,585
710,39,585
711,70,585
712,1,585
713,3,585
714,54,585
715,92,585
716,86,585
717,48,585
649,7,585
718,40,586
719,92,586
720,19,586
721,116,586
722,93,586
723,86,586
724,101,586
725,91,586
726,85,586
683,48,586
706,45,586
727,3,587
728,5,587
729,107,587
730,39,587
731,115,587
732,19,587
733,120,587
734,54,587
735,120,587
736,70,587
737,10,587
738,38,587
739,64,587
740,120,588
741,84,588
742,4,588
744,1,588
746,54,588
747,126,588
748,127,588
749,101,588
750,127,588
751,126,588
752,41,588
753,102,588
755,124,588
756,70,588
675,80,588
679,94,588
721,73,588
743,115,589
754,97,589
757,2,589
758,92,589
759,61,589
760,102,589
761,1,589
762,50,589
763,89,589
764,110,589
765,84,589
766,84,589
767,27,589
768,5,589
769,68,589
745,48,590
770,13,590
771,66,590
772,29,590
773,115,590
774,4,590
775,4,590
776,107,590
777,38,590
778,50,590
779,34,590
780,5,590
781,92,590
782,102,590
783,4,590
538,52,590
719,48,590
735,101,590
742,52,590
755,42,590
784,59,591
785,110,591
786,6,591
787,88,591
788,40,591
789,29,591
790,56,591
791,122,591
792,1,591
793,23,591
794,3,591
795,85,591
797,94,591
798,4,591
799,91,591
800,59,591
672,48,591
708,52,591
770,58,591
774,14,591
775,46,591
796,27,592
801,74,592
802,39,592
803,107,592
804,88,592
805,120,592
806,18,592
807,18,592
808,21,592
809,81,592
810,131,592
811,130,592
812,97,592
813,79,592
814,6,592
815,9,592
735,39,592
792,115,592
798,32,592
816,129,593
817,29,593
818,86,593
819,70,593
820,35,593
821,18,593
822,56,593
823,1,593
824,132,593
825,10,593
827,89,593
828,122,593
829,10,593
830,92,593
831,35,593
796,68,593
826,70,594
832,10,594
833,6,594
834,5,594
835,116,594
836,115,594
837,1,594
838,54,594
839,88,594
840,102,594
841,91,594
630,12,594
842,129,595
843,124,595
844,103,595
845,62,595
846,107,595
847,21,595
848,101,595
849,127,595
850,89,595
851,48,595
852,97,595
853,115,595
854,59,595
855,122,595
856,62,595
857,51,595
858,22,595
859,26,595
860,48,595
861,79,595
862,54,596
863,131,596
865,7,596
866,48,596
867,70,596
868,34,596
870,92,596
871,39,596
872,44,596
873,9,596
874,79,596
875,110,596
876,50,596
877,30,596
878,132,596
879,19,596
881,5,596
721,12,596
837,14,596
864,101,597
869,3,597
880,16,597
882,49,597
883,92,597
884,116,597
885,64,597
886,132,597
887,126,597
888,5,597
889,76,597
890,126,597
891,131,597
892,84,597
893,113,597
894,56,597
895,115,597
896,91,597
897,1,597
898,113,597
823,52,597
873,52,597
876,101,597
899,40,598
900,1,598
902,62,598
903,66,598
904,102,598
905,50,598
906,34,598
907,70,598
908,94,598
909,84,598
910,73,598
911,130,598
912,7,598
913,1,598
914,133,598
915,1,598
917,113,598
918,27,598
919,3,598
920,130,598
921,97,598
922,7,598
857,127,598
865,34,598
880,127,598
897,52,598
901,88,599
916,115,599
923,129,599
924,29,599
925,84,599
926,79,599
927,38,599
928,123,599
930,78,599
931,125,599
932,15,599
933,49,599
934,26,599
935,26,599
936,44,599
937,51,599
938,27,599
855,18,599
877,18,599
896,107,599
913,38,599
929,10,600
939,86,600
940,129,600
941,79,600
942,25,600
943,92,600
944,115,600
945,10,600
946,48,600
947,7,600
948,48,600
949,69,600
950,70,600
951,78,600
952,51,600
953,78,600
954,125,600
955,91,600
854,88,600
956,85,601
957,117,601
958,131,601
959,4,601
960,16,601
961,44,601
962,86,601
963,41,601
964,4,601
965,107,601
966,59,601
967,5,601
968,54,601
969,70,601
783,46,601
915,14,601
924,89,601
932,79,601
970,4,602
971,93,602
972,101,602
973,11,602
974,87,602
975,85,602
976,40,602
977,129,602
978,9,602
979,1,602
980,64,602
981,91,602
982,29,602
983,9,602
984,109,602
985,27,602
986,123,602
987,102,602
990,25,602
991,39,602
992,126,602
928,19,602
956,29,602
964,115,602
988,80,603
989,34,603
993,123,603
994,92,603
995,28,603
996,48,603
998,54,603
999,11,603
1000,3,603
1001,128,603
1002,55,603
1003,126,603
1004,4,603
1005,13,603
1006,87,603
1007,122,603
1008,29,603
1009,13,603
1010,17,603
1012,18,603
1013,4,603
843,42,603
970,19,603
997,28,604
1014,4,604
1015,79,604
1016,123,604
1017,128,604
1019,5,604
1020,59,604
1021,17,604
1022,15,604
1023,89,604
1024,15,604
1025,102,604
1026,92,604
1027,115,604
1028,64,604
1029,13,604
1030,56,604
1031,34,604
961,80,604
979,59,604
1004,52,604
1013,52,604
1011,88,605
1018,30,605
1032,15,605
1034,4,605
1035,69,605
1036,93,605
1037,132,605
1038,87,605
1039,47,605
1040,97,605
1041,16,605
1042,25,605
1043,71,605
1044,10,605
1045,76,605
1046,40,605
1047,125,605
1048,4,605
1049,1,605
1050,24,605
1051,15,605
1052,115,605
1053,44,605
1054,79,605
915,52,605
995,46,605
997,85,605
1014,14,605
1022,85,605
1024,7,605
1033,51,606
1055,4,606
1056,89,606
1057,48,606
1058,127,606
1059,1,606
1060,94,606
1061,63,606
1062,2,606
1063,69,606
1064,125,606
1065,4,606
1066,56,606
1067,17,606
1068,70,606
1069,94,606
1070,107,606
1071,48,606
1072,129,606
1073,34,606
1074,31,606
1075,101,606
1076,55,606
1077,1,606
1078,71,606
1079,7,606
1080,5,606
1081,102,606
833,38,606
900,91,606
958,88,606
975,18,606
977,130,606
1034,85,606
1035,59,606
1041,32,606
1048,32,606
1051,6,606
1082,4,607
1083,57,607
1084,101,607
1085,115,607
1087,27,607
1088,76,607
1089,64,607
1090,57,607
1091,84,607
1092,11,607
1093,50,607
1094,40,607
1095,126,607
1096,31,607
1097,128,607
1098,92,607
1099,117,607
1100,67,607
910,68,607
925,73,607
993,51,607
1017,123,607
1058,80,607
1065,7,607
1076,10,607
1086,4,608
1101,126,608
1102,54,608
1103,17,608
1104,107,608
1106,30,608
1107,70,608
1109,5,608
1110,79,608
1111,131,608
1112,22,608
1113,127,608
1114,70,608
844,86,608
917,12,608
940,97,608
1065,50,608
1067,113,608
1069,102,608
1082,51,608
1108,4,609
1115,126,609
1116,117,609
1117,124,609
1118,3,609
1119,115,609
1120,56,609
1121,18,609
1122,67,609
1123,10,609
1124,48,609
1125,63,609
1126,30,609
1127,82,609
1128,74,609
1131,5,609
1132,42,609
1133,89,609
1134,33,609
909,113,609
997,62,609
1032,79,609
1064,84,609
1067,129,609
1089,85,609
1086,58,609
1105,34,610
1129,107,610
1130,71,610
1135,109,610
1136,50,610
1137,94,610
1138,64,610
1139,40,610
1140,69,610
1141,21,610
1142,44,610
1143,30,610
1144,4,610
1145,3,610
1146,16,610
1147,115,610
1148,125,610
1150,92,610
1151,22,610
1152,7,610
1153,109,610
1154,29,610
1089,62,610
1108,85,610
1126,45,610
1149,129,611
1155,101,611
1156,59,611
1157,30,611
1158,102,611
1159,1,611
1160,14,611
1161,107,611
1162,92,611
1163,127,611
1164,103,611
1165,118,611
1166,54,611
1167,15,611
1168,97,611
1169,4,611
1170,61,611
1172,20,611
1173,49,611
1174,16,611
1175,39,611
774,52,611
837,52,611
959,46,611
1024,26,611
1082,34,611
1106,45,611
1108,128,611
1128,61,611
1171,74,612
1176,28,612
1177,39,612
1178,101,612
1179,130,612
1180,79,612
1181,48,612
1183,48,612
1184,123,612
1185,28,612
1186,10,612
1187,85,612
1188,18,612
1189,41,612
1190,7,612
1191,91,612
1192,115,612
1193,51,612
814,19,612
1017,1,612
1022,1,612
1060,88,612
1082,130,612
1096,6,612
1112,102,612
1157,52,612
1167,14,612
1173,85,612
1182,40,613
1194,34,613
1195,94,613
1196,24,613
1197,56,613
1198,70,613
1199,105,613
1200,133,613
1201,41,613
1202,122,613
1203,63,613
1205,4,613
1206,28,613
1207,20,613
1208,20,613
1209,5,613
1210,17,613
1010,6,613
1067,34,613
1096,120,613
1139,89,613
1140,125,613
1143,126,613
1169,69,613
1176,123,613
1204,122,614
1211,91,614
1212,30,614
1213,92,614
1214,48,614
1215,115,614
1216,4,614
1217,28,614
1218,49,614
1219,30,614
1220,51,614
1221,27,614
1222,2,614
1223,15,614
1002,10,614
1055,120,614
1122,29,614
1206,113,614
1224,105,615
1225,5,615
1227,67,615
1228,56,615
1229,125,615
1230,24,615
1231,129,615
1232,80,615
1233,15,615
1235,37,615
1236,86,615
1237,70,615
1238,105,615
1239,15,615
1240,36,615
1241,97,615
1242,102,615
1243,49,615
1244,82,615
1245,70,615
1246,22,615
1247,22,615
1248,28,615
993,26,615
1108,59,615
1156,89,615
1158,3,615
1205,115,615
1218,88,615
1223,51,615
1234,14,616
1249,31,616
1250,29,616
1251,5,616
1252,104,616
1253,37,616
1255,76,616
1256,102,616
1257,75,616
1258,82,616
1259,54,616
1260,49,616
1261,88,616
1262,36,616
1263,31,616
1264,101,616
1078,84,616
1164,86,616
1173,27,616
1216,85,616
1218,27,616
1223,34,616
1240,71,616
1226,41,617
1265,92,617
1266,15,617
1267,128,617
1268,129,617
1269,4,617
1271,57,617
1272,107,617
1273,126,617
1274,94,617
1275,68,617
1277,49,617
1278,66,617
1279,115,617
1280,51,617
1281,36,617
1282,26,617
1283,10,617
1034,58,617
1078,85,617
1260,131,617
1254,19,618
1270,80,618
1276,127,618
1284,22,618
1285,56,618
1286,90,618
1287,98,618
1288,15,618
1289,84,618
1291,67,618
1292,37,618
1294,33,618
1295,18,618
1296,79,618
1297,97,618
1298,29,618
1299,31,618
1300,74,618
1051,120,618
1171,125,618
1246,32,618
1247,6,618
1249,52,618
1266,52,618
1290,10,619
1301,124,619
1302,48,619
1303,115,619
1304,127,619
1305,48,619
1306,14,619
1307,4,619
1308,74,619
1309,55,619
1310,107,619
1311,21,619
1312,92,619
1313,49,619
1314,133,619
1316,88,619
1317,47,619
1318,41,619
1319,39,619
1321,67,619
1322,48,619
1323,33,619
1063,44,619
1144,6,619
1167,52,619
1202,39,619
1227,18,619
1243,80,619
1247,19,619
1255,126,619
1271,69,619
1292,7,619
1293,123,620
1315,97,620
1324,96,620
1325,129,620
1326,55,620
1327,115,620
1328,107,620
1329,88,620
1330,112,620
1331,91,620
1332,4,620
1333,5,620
1334,70,620
1335,64,620
1336,54,620
1337,55,620
1338,37,620
1339,22,620
1340,122,620
1108,34,620
1216,130,620
1260,59,620
1309,7,620
1341,72,621
1342,83,621
1343,74,621
1344,76,621
1345,33,621
1346,49,621
1347,10,621
1348,103,621
1349,101,621
1351,101,621
1352,93,621
1353,1,621
1354,96,621
1356,92,621
1357,91,621
1358,131,621
1359,103,621
1134,21,621
1332,46,621
1337,127,621
1320,14,622
1350,43,622
1355,70,622
1360,4,622
1362,27,622
1363,36,622
1364,57,622
1365,64,622
1366,127,622
1367,115,622
1368,55,622
1369,102,622
1370,41,622
1371,80,622
1372,60,622
1373,18,622
1374,97,622
1375,85,622
1014,81,622
1176,129,622
1224,7,622
1257,44,622
1309,123,622
1337,105,622
1361,31,623
1376,77,623
1377,129,623
1378,47,623
1379,89,623
1380,41,623
1381,43,623
1382,56,623
1383,43,623
1384,3,623
1385,70,623
1386,43,623
1387,86,623
1388,83,623
1390,47,623
1391,54,623
1203,88,623
1299,14,623
1309,40,623
1344,49,623
1350,29,623
1363,123,623
1364,76,623
1368,7,623
1389,49,624
1392,89,624
1394,36,624
1395,102,624
1396,37,624
1397,55,624
1398,63,624
1399,103,624
1400,48,624
1401,5,624
1402,5,624
1403,92,624
1404,83,624
1405,66,624
1407,107,624
1408,39,624
1409,79,624
1128,56,624
1207,115,624
1243,62,624
1338,84,624
1376,10,624
1411,59,625
1412,22,625
1413,132,625
1414,40,625
1417,48,625
1418,38,625
1419,126,625
1420,20,625
1421,48,625
1422,57,625
1423,122,625
1424,29,625
1425,74,625
1426,115,625
1427,33,625
1428,60,625
1429,85,625
1430,83,625
1432,102,625
1433,65,625
1434,91,625
1435,65,625
1029,130,625
1018,18,625
1208,52,625
1255,13,625
1257,80,625
1260,88,625
1294,46,625
1323,52,625
1368,50,625
1388,7,625
1393,1,626
1406,39,626
1410,60,626
1416,84,626
1431,28,626
1437,38,626
1438,30,626
1439,10,626
1440,60,626
1441,68,626
1443,64,626
1444,79,626
1445,20,626
1446,67,626
1447,47,626
1448,72,626
1449,72,626
1450,92,626
1451,75,626
1452,65,626
1017,130,626
1248,52,626
1292,50,626
1296,14,626
1361,78,626
1376,49,626
1428,7,626
1430,40,626
1415,107,627
1436,88,627
1442,126,627
1453,126,627
1454,60,627
1455,54,627
1456,80,627
1458,129,627
1459,112,627
1460,10,627
1461,5,627
1462,33,627
1464,44,627
1465,64,627
1466,70,627
1467,14,627
1468,87,627
1143,7,627
1255,58,627
1388,91,627
1397,115,627
1428,101,627
1410,7,627
1443,1,627
1446,89,627
1448,13,627
1451,91,627
1457,112,628
1463,61,628
1469,88,628
1470,64,628
1471,60,628
1472,59,628
1473,67,628
1474,62,628
1476,75,628
1478,72,628
1479,79,628
1480,29,628
1481,92,628
1482,101,628
1483,132,628
1484,111,628
1485,102,628
1486,99,628
1487,132,628
1488,96,628
1489,3,628
1490,77,628
1491,17,628
1492,55,628
1493,19,628
1494,26,628
1260,107,628
1337,87,628
1354,131,628
1428,129,628
1410,50,628
1454,123,628
1459,51,628
1465,7,628
1475,77,629
1477,48,629
1495,127,629
1496,106,629
1497,104,629
1498,47,629
1499,94,629
1500,55,629
1501,79,629
1502,106,629
1503,90,629
1505,29,629
1506,131,629
1507,15,629
1508,127,629
1509,78,629
1510,90,629
1511,18,629
1512,70,629
1185,115,629
1288,45,629
1380,61,629
1405,93,629
1457,66,629
1463,47,629
1490,76,629
1504,94,630
1513,41,630
1514,70,630
1515,104,630
1516,54,630
1517,28,630
1518,115,630
1519,10,630
1520,64,630
1521,75,630
1522,67,630
1523,27,630
1524,22,630
1525,96,630
1526,34,630
1528,78,630
1529,106,630
1530,56,630
1531,86,630
1532,106,630
1533,106,630
1534,62,630
1535,64,630
1206,48,630
1422,29,630
1430,51,630
1459,101,630
1465,59,630
1471,40,630
1473,113,630
1488,51,630
1496,101,630
1497,105,630
1498,27,630
1500,59,630
1502,27,630
1503,7,630
1527,83,631
1537,97,631
1538,5,631
1539,131,631
1540,48,631
1541,92,631
1542,42,631
1543,114,631
1544,18,631
1545,5,631
1546,7,631
1547,79,631
1548,47,631
1549,60,631
1550,110,631
1324,117,631
1326,46,631
1363,97,631
1430,123,631
1454,91,631
1488,123,631
1503,51,631
1511,102,631
1515,51,631
1536,10,632
1551,107,632
1552,115,632
1553,39,632
1554,55,632
1555,55,632
1556,17,632
1557,26,632
1558,84,632
1559,47,632
1560,63,632
1263,32,632
1330,66,632
1338,12,632
1459,129,632
1478,52,632
1522,38,632
1532,32,632
1533,101,632
1527,127,632
1543,52,632
1548,87,632
1561,18,633
1562,59,633
1563,92,633
1564,1,633
1565,89,633
1567,72,633
1568,14,633
1569,90,633
1571,44,633
1573,107,633
1574,51,633
1575,31,633
1576,86,633
1577,26,633
1578,47,633
1134,9,633
1217,81,633
1299,52,633
1443,9,633
1446,34,633
1454,97,633
1566,48,634
1570,41,634
1572,31,634
1579,3,634
1580,91,634
1581,5,634
1582,90,634
1583,38,634
1584,112,634
1585,70,634
1586,57,634
1587,77,634
1588,3,634
1589,90,634
1590,54,634
1591,21,634
1592,88,634
1593,93,634
1594,115,634
1595,79,634
1596,118,634
909,12,634
1170,80,634
1172,14,634
1318,61,634
1507,79,634
1510,19,634
1529,130,634
1530,51,634
1567,113,634
1569,102,634
1574,89,634
1578,88,634
1597,18,635
1598,96,635
1599,74,635
1600,49,635
1601,38,635
1602,84,635
1603,56,635
1604,38,635
1605,90,635
1606,28,635
1607,48,635
1608,20,635
1609,67,635
1610,90,635
1611,75,635
1612,47,635
1613,77,635
1614,58,635
1615,92,635
1616,99,635
1617,47,635
1618,54,635
1620,10,635
1404,115,635
1416,89,635
1522,19,635
1582,126,635
1586,128,635
1589,85,635
1619,106,636
1621,39,636
1622,110,636
1623,96,636
1624,100,636
1625,48,636
1626,118,636
1627,22,636
1628,90,636
1629,59,636
1631,102,636
1632,72,636
1633,64,636
1634,98,636
1635,98,636
1636,100,636
1637,70,636
1638,83,636
1639,15,636
1642,102,636
1643,56,636
1644,29,636
1645,99,636
1465,34,636
1569,84,636
1589,1,636
1610,85,636
1611,7,636
1630,99,637
1640,57,637
1646,90,637
1648,72,637
1649,100,637
1650,107,637
1651,70,637
1652,118,637
1653,10,637
1654,57,637
1655,112,637
1656,83,637
1657,79,637
1658,64,637
898,92,637
1199,58,637
1449,115,637
1617,113,637
1628,88,637
1635,105,637
1636,101,637
1645,11,637
1641,5,638
1647,88,638
1659,29,638
1660,121,638
1661,80,638
1662,41,638
1664,102,638
1665,99,638
1666,67,638
1667,57,638
1668,54,638
1669,57,638
1670,99,638
1671,47,638
1672,126,638
1673,57,638
1674,21,638
1675,18,638
1342,14,638
1399,86,638
1422,11,638
1430,89,638
1416,27,638
1587,4,638
1616,123,638
1623,39,638
1628,5,638
1630,103,638
1640,2,638
1646,83,638
1654,126,638
1663,48,639
1676,79,639
1677,106,639
1679,1,639
1680,75,639
1682,21,639
1683,90,639
1685,122,639
1686,34,639
1687,75,639
1688,49,639
1689,47,639
1690,115,639
1691,82,639
1311,9,639
1376,11,639
1422,76,639
1443,130,639
1476,120,639
1490,7,639
1562,101,639
1611,113,639
1616,59,639
1617,128,639
1622,67,639
1652,52,639
1670,52,639
1671,41,639
1678,107,640
1681,127,640
1684,118,640
1692,80,640
1694,94,640
1695,91,640
1696,3,640
1698,85,640
1699,120,640
1700,34,640
1702,97,640
1703,123,640
1704,30,640
1705,10,640
1706,90,640
1448,130,640
1611,40,640
1623,49,640
1648,31,640
1665,52,640
1677,92,640
1680,113,640
1683,115,640
1693,114,641
1697,54,641
1707,118,641
1708,110,641
1710,3,641
1711,98,641
1712,99,641
1713,64,641
1714,62,641
1715,124,641
1716,99,641
1717,39,641
1718,4,641
1719,39,641
1720,107,641
1721,48,641
1722,88,641
1199,5,641
1474,88,641
1553,84,641
1554,44,641
1578,101,641
1610,128,641
1617,13,641
1626,69,641
1669,46,641
1709,51,642
1723,18,642
1724,85,642
1725,77,642
1726,97,642
1727,100,642
1728,115,642
1731,79,642
1732,127,642
1733,57,642
1734,13,642
1735,70,642
1736,102,642
1737,55,642
1554,102,642
1617,92,642
1626,11,642
1654,50,642
1687,122,642
1693,42,642
1730,13,643
1738,58,643
1739,122,643
1740,104,643
1741,106,643
1743,39,643
1744,106,643
1745,79,643
1746,48,643
1747,22,643
1748,1,643
1749,126,643
1750,72,643
1751,10,643
1752,112,643
1753,7,643
1755,18,643
1756,92,643
1757,54,643
1758,104,643
1143,50,643
1589,59,643
1626,41,643
1677,70,643
1716,38,643
1709,29,643
1734,133,643
1736,11,643
1729,91,644
1742,118,644
1754,68,644
1759,84,644
1760,89,644
1761,102,644
1762,97,644
1763,125,644
1764,38,644
1765,94,644
1766,115,644
1767,44,644
1768,29,644
1769,75,644
1770,132,644
1772,79,644
1773,99,644
1774,79,644
1281,120,644
1490,27,644
1589,91,644
1596,102,644
1610,50,644
